,Date,Open,High,Low,Close,Volume,Range,% Chg
444,2024-06-07,159.34,161.82,157.77,160.14,14023300,4.05,0.50
445,2024-06-06,160.27,160.44,156.21,157.88,14819100,4.23,-1.49
446,2024-06-05,154.49,159.50,153.87,158.71,23192600,5.63,2.73
447,2024-06-04,149.43,149.81,147.09,148.53,10066700,2.73,-0.61
448,2024-06-03,151.11,153.09,148.52,150.94,12924400,4.57,-0.11
449,2024-05-31,147.56,148.56,143.99,147.13,13782600,4.57,-0.29
450,2024-05-30,149.62,150.07,147.96,149.00,9687800,2.10,-0.41
451,2024-05-29,152.70,152.82,149.25,150.35,15780000,3.58,-1.54
452,2024-05-28,155.55,156.23,153.52,155.29,13964400,2.71,-0.17
453,2024-05-24,153.13,156.50,152.66,155.86,11908200,3.85,1.78
454,2024-05-23,155.06,156.62,151.84,153.03,20873000,4.78,-1.31
455,2024-05-22,151.85,153.16,150.54,152.11,13455200,2.62,0.17
456,2024-05-21,148.36,150.01,148.02,149.70,7919400,1.99,0.90
457,2024-05-20,147.75,150.25,146.92,149.58,9261200,3.33,1.24
458,2024-05-17,150.02,150.02,146.94,147.76,7711200,3.08,-1.51
459,2024-05-16,150.11,151.05,148.27,148.29,13394100,2.78,-1.21
460,2024-05-15,149.39,151.97,148.78,151.56,14027100,3.19,1.45
461,2024-05-14,142.70,148.08,142.47,148.02,12316500,5.61,3.73
462,2024-05-13,144.19,144.60,142.52,142.62,8278700,2.08,-1.09
463,2024-05-10,143.41,146.61,143.13,145.40,23671400,3.48,1.39
464,2024-05-09,139.24,139.64,137.48,139.10,8012700,2.16,-0.10
465,2024-05-08,137.46,140.53,137.16,139.89,10202300,3.37,1.76
466,2024-05-07,138.20,138.61,136.88,137.46,8682900,1.73,-0.54
467,2024-05-06,136.84,139.14,136.19,139.14,8601600,2.94,1.68
468,2024-05-03,135.31,138.43,135.17,137.90,13264300,3.26,1.92
469,2024-05-02,132.09,133.20,129.77,132.71,9261900,3.43,0.46
470,2024-05-01,133.87,135.82,129.76,131.45,12561800,6.06,-1.80
471,2024-04-30,134.37,136.09,133.71,133.79,10980600,2.38,-0.43
472,2024-04-29,134.43,135.06,132.40,134.92,9997100,2.67,0.36
473,2024-04-26,133.27,135.15,132.43,134.72,9453400,2.72,1.09
474,2024-04-25,126.64,134.28,125.53,133.05,18034300,8.75,5.06
475,2024-04-24,132.57,132.77,128.14,129.53,15558000,4.63,-2.29
476,2024-04-23,127.96,130.25,127.28,129.98,12573800,2.97,1.58
477,2024-04-22,123.47,127.28,122.53,126.39,18556800,4.75,2.37
478,2024-04-19,126.02,128.15,123.36,124.40,28284000,4.78,-1.29
479,2024-04-18,129.45,131.64,126.93,128.85,39306100,4.71,-0.47
480,2024-04-17,137.48,138.88,133.81,135.43,18823200,5.08,-1.49
481,2024-04-16,134.32,136.91,133.52,136.18,14218200,3.39,1.39
482,2024-04-15,141.27,141.72,136.26,136.52,13458800,5.46,-3.37
483,2024-04-12,141.25,142.72,138.47,138.83,12024000,4.25,-1.71
484,2024-04-11,143.39,143.74,140.40,143.39,11818800,3.34,0.00
485,2024-04-10,142.84,144.59,141.50,142.44,18861300,3.09,-0.28
486,2024-04-09,142.48,144.34,139.25,141.64,18443400,5.09,-0.59
487,2024-04-08,141.48,142.22,139.07,139.10,16307400,3.16,-1.69
488,2024-04-05,136.38,138.33,135.33,137.70,8263600,3.00,0.97
489,2024-04-04,140.28,142.95,135.82,136.05,15759500,7.13,-3.01
490,2024-04-03,135.00,139.23,134.81,138.33,9707500,4.42,2.47
491,2024-04-02,136.75,137.39,135.75,136.59,9869200,1.65,-0.11
492,2024-04-01,133.74,139.26,133.51,137.83,14222700,5.76,3.06
