,Date,Open,High,Low,Close,Volume,Range,% Chg
598,2023-10-26,122.26,123.31,120.28,121.28,57061100,3.03,-0.80
599,2023-10-25,127.11,127.26,124.04,124.58,84366200,3.21,-1.99
600,2023-10-24,136.70,138.22,136.29,137.67,44814300,1.92,0.71
601,2023-10-23,133.93,136.53,132.85,135.38,26317900,3.68,1.08
602,2023-10-20,136.20,136.74,133.97,134.49,26335700,2.77,-1.26
603,2023-10-19,137.36,138.52,136.25,136.62,26066000,2.26,-0.54
604,2023-10-18,138.31,139.57,136.25,136.83,23375000,3.31,-1.07
605,2023-10-17,137.49,138.75,136.06,138.57,23515800,2.70,0.79
606,2023-10-16,137.04,138.49,136.86,137.96,28501900,1.63,0.67
607,2023-10-13,138.24,138.85,135.50,136.23,23420500,3.35,-1.45
608,2023-10-12,139.89,140.06,137.13,137.83,24765500,2.94,-1.47
609,2023-10-11,137.44,139.95,137.44,139.40,25884300,2.51,1.42
610,2023-10-10,137.36,138.57,136.20,136.93,27786600,2.37,-0.32
611,2023-10-09,135.82,137.80,134.50,137.29,19278100,3.30,1.08
612,2023-10-06,132.91,137.03,132.91,136.45,27597600,4.12,2.66
613,2023-10-05,133.96,134.38,132.36,133.96,19832600,2.02,0.00
614,2023-10-04,131.70,134.46,131.44,134.13,26752300,3.02,1.85
615,2023-10-03,132.84,133.16,130.76,131.34,22989400,2.40,-1.13
616,2023-10-02,130.13,133.32,130.09,133.07,22288000,3.22,2.26
617,2023-09-29,132.19,132.95,129.29,129.79,30859800,3.66,-1.82
618,2023-09-28,128.78,132.21,128.73,131.23,22513100,3.48,1.90
619,2023-09-27,127.52,129.83,127.52,129.47,22746500,2.31,1.53
620,2023-09-26,128.71,129.29,126.18,127.52,25718700,3.11,-0.92
621,2023-09-25,128.77,130.09,127.90,130.04,20094600,2.19,0.99
622,2023-09-22,129.69,130.95,128.54,129.18,26397300,2.41,-0.39
623,2023-09-21,130.36,131.15,129.00,129.37,31503900,2.14,-0.76
624,2023-09-20,136.95,136.95,132.52,132.64,29927500,4.42,-3.14
625,2023-09-19,136.29,137.28,135.50,136.91,20353700,1.78,0.45
626,2023-09-18,135.49,138.02,135.49,137.08,21861300,2.53,1.17
627,2023-09-15,136.85,137.38,135.36,136.27,38919600,2.02,-0.42
628,2023-09-14,136.47,137.56,135.12,136.97,24751000,2.44,0.36
629,2023-09-13,133.98,135.78,133.05,135.59,20749500,2.73,1.20
630,2023-09-12,135.14,135.75,134.08,134.23,18405500,1.67,-0.68
631,2023-09-11,135.42,136.35,134.68,135.80,20763400,1.68,0.28
632,2023-09-08,133.80,135.54,133.74,135.26,23558300,1.80,1.09
633,2023-09-07,132.49,134.47,131.86,134.15,18844300,2.61,1.25
634,2023-09-06,134.91,135.41,132.57,133.36,18684500,2.84,-1.15
635,2023-09-05,134.33,135.30,133.48,134.66,19403100,1.82,0.24
636,2023-09-01,136.33,136.33,133.74,134.55,21543700,2.59,-1.31
637,2023-08-31,134.90,136.87,134.68,135.05,30053800,2.19,0.12
638,2023-08-30,133.68,135.16,132.97,134.77,28315800,2.19,0.82
639,2023-08-29,131.16,135.45,131.16,133.47,43075600,4.29,1.76
640,2023-08-28,130.23,131.45,129.07,129.94,20543300,2.38,-0.23
641,2023-08-25,128.48,129.69,126.21,128.82,26762900,3.48,0.26
642,2023-08-24,132.85,133.15,128.51,128.72,28500700,4.64,-3.11
643,2023-08-23,129.11,132.32,128.81,131.28,27819700,3.51,1.68
644,2023-08-22,127.46,129.21,127.27,128.02,22054900,1.94,0.44
645,2023-08-21,126.14,127.67,125.52,127.32,25248700,2.15,0.94
646,2023-08-18,127.46,128.19,125.34,126.42,30504800,2.85,-0.82
647,2023-08-17,128.74,130.91,128.23,128.85,33446300,2.68,0.09
648,2023-08-16,127.65,129.21,126.82,127.65,25216100,2.39,0.00
649,2023-08-15,130.03,130.34,128.22,128.72,19770700,2.12,-1.01
650,2023-08-14,128.33,130.29,127.90,130.25,24695600,2.39,1.50
651,2023-08-11,127.61,128.86,127.12,128.50,19591100,1.75,0.70
652,2023-08-10,130.24,130.97,128.39,128.63,20857800,2.58,-1.24
653,2023-08-09,130.58,130.96,127.94,128.60,24912900,3.02,-1.52
654,2023-08-08,129.55,130.43,128.48,130.32,23535200,1.95,0.60
655,2023-08-07,128.10,130.53,127.96,130.45,22746300,2.57,1.83
656,2023-08-04,128.22,130.43,126.86,127.06,26147200,3.57,-0.91
657,2023-08-03,126.92,128.33,126.38,127.40,20089500,1.95,0.38
658,2023-08-02,128.39,129.02,126.51,127.33,26273300,2.51,-0.83
659,2023-08-01,129.71,131.54,129.61,130.47,23166800,1.93,0.59
660,2023-07-31,131.64,132.44,130.70,131.63,28055500,1.74,-0.01
661,2023-07-28,129.71,132.64,129.50,131.49,36591200,3.14,1.38
662,2023-07-27,130.59,132.15,127.73,128.34,44952100,4.41,-1.72
663,2023-07-26,129.00,129.91,127.27,128.21,61682100,2.64,-0.62
664,2023-07-25,120.37,122.14,120.03,121.21,52509600,2.11,0.70
