,Date,Open,High,Low,Close,Volume,Range,% Chg
183,2025-06-25,711.65,714.90,703.73,707.02,9320400,11.17,-0.65
184,2025-06-24,703.24,711.52,700.46,710.53,13823200,11.05,1.04
185,2025-06-23,682.09,697.41,677.16,696.89,11080100,20.25,2.17
186,2025-06-20,699.11,700.18,677.08,680.75,22538600,23.10,-2.63
187,2025-06-18,696.54,699.95,693.27,694.14,10068300,6.67,-0.35
188,2025-06-17,700.36,704.32,694.43,695.60,10066100,9.89,-0.68
189,2025-06-16,697.69,705.49,691.89,700.47,13720300,13.61,0.40
190,2025-06-13,685.81,692.41,678.89,680.75,9274400,13.52,-0.74
191,2025-06-12,691.14,693.22,684.86,691.20,7322700,8.35,0.01
192,2025-06-11,701.52,706.67,689.84,691.98,9582500,16.83,-1.36
193,2025-06-10,699.17,701.04,689.41,700.22,10850100,11.63,0.15
194,2025-06-09,696.29,703.00,691.78,691.90,12773200,11.22,-0.63
195,2025-06-06,694.00,700.62,689.72,695.54,11728000,10.91,0.22
196,2025-06-05,689.51,692.22,680.13,682.49,13083100,12.09,-1.02
197,2025-06-04,667.24,686.86,666.49,685.81,14031900,20.37,2.78
198,2025-06-03,669.36,673.48,662.96,664.78,11585000,10.52,-0.69
199,2025-06-02,642.39,671.17,642.26,668.81,15766300,28.91,4.11
200,2025-05-30,640.50,647.39,630.81,645.48,16241000,16.58,0.78
201,2025-05-29,649.62,651.29,637.51,643.04,8858800,13.78,-1.01
202,2025-05-28,640.60,648.86,640.55,641.58,9042900,8.30,0.15
203,2025-05-27,633.43,641.08,630.78,640.32,9508400,10.30,1.09
204,2025-05-23,622.06,630.48,620.71,625.11,8454100,9.77,0.49
205,2025-05-22,632.08,641.25,628.75,634.59,8228400,12.50,0.40
206,2025-05-21,629.83,644.60,628.21,633.52,11464600,16.39,0.59
207,2025-05-20,634.03,637.36,630.29,635.12,6743500,7.07,0.17
208,2025-05-19,626.30,641.00,625.85,638.44,9592400,15.15,1.94
209,2025-05-16,635.98,638.45,624.20,638.35,18519000,14.25,0.37
210,2025-05-15,652.25,655.27,636.59,641.88,14341800,18.67,-1.59
211,2025-05-14,659.15,660.61,652.28,657.31,12348200,8.33,-0.28
212,2025-05-13,643.53,658.86,640.83,653.99,18570800,18.03,1.63
213,2025-05-12,628.96,638.40,619.10,637.44,21965100,19.30,1.35
214,2025-05-09,601.84,605.08,589.87,590.65,10427300,15.21,-1.86
215,2025-05-08,604.40,609.40,594.76,596.15,14622800,14.63,-1.37
216,2025-05-07,588.52,601.20,584.85,594.95,13139100,16.36,1.09
217,2025-05-06,590.69,594.18,584.76,585.48,10600700,9.42,-0.88
218,2025-05-05,589.38,601.33,586.22,597.41,13887700,15.11,1.36
219,2025-05-02,581.65,602.46,576.53,595.16,24739300,25.93,2.32
220,2025-05-01,590.24,591.11,568.73,570.43,31159000,22.38,-3.36
221,2025-04-30,536.73,547.39,527.85,547.29,29244000,19.54,1.97
222,2025-04-29,544.30,554.84,542.43,552.72,11835000,12.41,1.55
223,2025-04-28,553.91,556.75,538.91,548.03,15179000,17.84,-1.06
224,2025-04-25,545.10,548.15,534.58,545.57,17098900,13.57,0.09
225,2025-04-24,517.12,532.24,515.89,531.49,13910000,16.35,2.78
226,2025-04-23,526.89,533.68,514.91,518.65,18173900,18.76,-1.56
227,2025-04-22,490.34,505.30,484.85,498.72,17399400,20.46,1.71
228,2025-04-21,489.80,491.97,478.31,483.15,16166000,13.66,-1.36
229,2025-04-17,503.68,505.72,496.46,499.92,14593500,9.26,-0.75
230,2025-04-16,506.93,511.77,494.09,500.75,18735100,17.68,-1.22
231,2025-04-15,530.46,536.27,515.89,519.90,15558700,20.38,-1.99
232,2025-04-14,554.44,556.04,526.64,529.83,14130900,29.40,-4.44
233,2025-04-11,533.84,545.70,526.95,541.88,17642300,18.75,1.51
234,2025-04-10,573.70,579.49,533.64,544.59,28173500,45.86,-5.07
235,2025-04-09,507.69,586.06,500.55,583.95,39216600,85.51,15.02
236,2025-04-08,541.56,545.73,501.30,508.86,28034200,44.43,-6.04
237,2025-04-07,483.59,537.69,480.40,514.64,36606100,57.29,6.42
238,2025-04-04,505.04,516.39,492.66,503.16,38589800,23.73,-0.37
239,2025-04-03,544.52,550.84,528.65,529.97,34777500,22.19,-2.67
240,2025-04-02,573.12,590.82,571.58,582.11,13470800,19.24,1.57
241,2025-04-01,569.06,588.08,568.23,584.18,12836600,19.85,2.66
242,2025-03-31,561.75,576.90,551.58,574.57,21124700,25.32,2.28
243,2025-03-28,598.44,599.88,572.14,574.95,17602800,27.74,-3.93
244,2025-03-27,600.13,612.34,598.23,600.71,10436500,14.11,0.10
245,2025-03-26,622.95,624.80,604.72,609.08,12609800,20.08,-2.23
246,2025-03-25,624.81,631.91,619.25,624.36,15312500,12.66,-0.07
247,2025-03-24,613.06,620.60,610.30,616.93,15741300,10.31,0.63
248,2025-03-21,581.61,595.68,579.14,594.40,25015900,16.54,2.20
249,2025-03-20,580.95,608.30,577.71,584.18,24336500,30.59,0.56
250,2025-03-19,582.46,590.48,572.98,582.24,20537500,17.50,-0.04
251,2025-03-18,598.18,598.38,572.87,580.55,20297700,25.51,-2.95
252,2025-03-17,605.57,611.19,596.14,603.02,15473900,15.05,-0.42
253,2025-03-14,600.93,606.97,592.93,605.71,12364500,14.04,0.80
254,2025-03-13,617.77,618.02,584.17,588.28,16480300,33.85,-4.77
255,2025-03-12,627.38,630.80,606.91,617.08,15747000,23.88,-1.64
256,2025-03-11,592.67,612.47,590.96,603.29,17401500,21.51,1.79
257,2025-03-10,605.64,607.67,584.52,595.60,21999900,23.15,-1.66
258,2025-03-07,622.87,632.25,598.21,623.16,21375700,34.04,0.05
259,2025-03-06,645.41,647.96,621.62,625.42,13446500,26.34,-3.10
260,2025-03-05,638.44,656.86,635.11,653.85,13770000,21.75,2.41
261,2025-03-04,642.93,647.15,621.16,637.44,21495200,26.00,-0.85
262,2025-03-03,670.99,678.53,648.24,652.43,10843800,30.29,-2.77
263,2025-02-28,655.41,666.95,640.03,665.53,17534200,26.92,1.54
264,2025-02-27,679.72,685.90,654.94,655.61,12500000,30.96,-3.55
265,2025-02-26,657.01,680.28,655.37,671.01,14488700,24.91,2.13
266,2025-02-25,663.31,665.33,639.29,654.87,20579700,26.04,-1.27
267,2025-02-24,683.54,684.52,659.80,665.46,15677000,24.72,-2.64
268,2025-02-21,693.80,701.06,679.63,680.82,15660400,21.42,-1.87
269,2025-02-20,694.49,702.81,690.87,692.06,12587400,11.94,-0.35
270,2025-02-19,701.29,704.17,692.61,700.96,17535500,11.56,-0.05
271,2025-02-18,733.06,734.05,703.62,713.51,21938700,30.44,-2.67
272,2025-02-14,723.24,737.95,722.72,733.73,16901200,15.23,1.45
273,2025-02-13,718.64,726.09,715.17,725.65,12569100,10.92,0.98
274,2025-02-12,712.44,724.19,709.75,722.48,12016500,14.44,1.41
275,2025-02-11,710.47,720.77,707.20,716.92,12998000,13.57,0.91
276,2025-02-10,715.69,718.32,708.49,714.53,12904300,9.83,-0.16
277,2025-02-07,713.94,722.11,708.91,711.66,16427100,13.21,-0.32
278,2025-02-06,703.06,716.03,700.69,709.14,13080700,15.34,0.87
279,2025-02-05,700.74,715.27,696.22,702.05,17778200,19.05,0.19
280,2025-02-04,699.69,704.88,688.85,701.38,13826300,16.04,0.24
281,2025-02-03,673.21,701.19,672.55,694.67,21415700,28.64,3.19
282,2025-01-31,688.24,702.48,682.84,686.43,19303900,19.64,-0.26
283,2025-01-30,694.04,707.95,673.40,684.25,29322900,34.55,-1.41
284,2025-01-29,672.30,678.33,663.01,673.79,21377800,15.32,0.22
285,2025-01-28,663.34,679.85,656.83,671.64,20950100,23.02,1.25
286,2025-01-27,624.11,661.22,622.60,657.24,28399200,38.62,5.31
287,2025-01-24,633.86,649.39,631.67,644.90,19065300,17.73,1.74
288,2025-01-23,624.85,634.06,618.67,633.91,9910200,15.39,1.45
289,2025-01-22,620.81,631.17,616.95,621.01,12274000,14.21,0.03
290,2025-01-21,615.36,619.02,606.58,614.00,11674000,12.44,-0.22
291,2025-01-17,621.56,622.47,601.26,610.32,17280600,21.21,-1.81
292,2025-01-16,609.06,613.79,607.27,608.86,8355300,6.51,-0.03
293,2025-01-15,607.77,619.97,604.08,614.65,15524300,15.90,1.13
294,2025-01-14,602.65,603.07,586.20,591.88,13598000,16.87,-1.79
295,2025-01-13,604.67,606.54,596.06,605.90,10785000,10.48,0.20
296,2025-01-10,607.59,627.39,594.95,613.40,19256600,32.44,0.96
297,2025-01-08,610.95,613.98,600.38,608.28,10085800,13.60,-0.44
298,2025-01-07,629.18,629.57,605.80,615.42,12071500,23.77,-2.19
299,2025-01-06,609.39,628.47,603.20,627.68,14560800,25.27,3.00
300,2025-01-03,602.34,607.06,594.03,602.21,11436800,13.04,-0.02
301,2025-01-02,587.36,602.49,585.47,596.85,12682300,17.02,1.61
302,2024-12-31,589.90,591.60,581.52,583.17,6019500,10.08,-1.14
303,2024-12-30,586.40,594.55,583.24,588.88,7025900,11.31,0.42
304,2024-12-27,597.01,599.44,587.44,597.41,8084200,12.00,0.07
305,2024-12-26,603.06,603.88,596.55,600.94,6081400,7.33,-0.35
306,2024-12-24,600.31,605.56,596.89,605.32,4726100,8.68,0.83
307,2024-12-23,587.24,598.69,583.91,597.45,10205800,14.78,1.74
308,2024-12-20,588.22,600.70,577.68,582.91,48989400,23.02,-0.90
309,2024-12-19,607.95,609.08,592.62,593.19,14958100,16.45,-2.43
310,2024-12-18,618.52,624.85,593.94,594.80,17075500,30.92,-3.83
311,2024-12-17,623.67,629.84,614.08,616.96,12897800,15.77,-1.07
312,2024-12-16,627.46,628.63,616.11,621.75,10885600,12.52,-0.91
313,2024-12-13,624.21,628.05,613.93,617.37,8453300,14.12,-1.10
314,2024-12-12,628.47,633.60,624.20,627.76,7474700,9.40,-0.11
315,2024-12-11,620.38,635.34,618.55,629.64,10837200,16.79,1.49
316,2024-12-10,614.60,622.59,609.80,616.35,10938900,12.79,0.28
317,2024-12-09,620.93,623.39,603.26,610.63,11426000,20.13,-1.66
318,2024-12-06,607.17,626.77,605.61,620.78,16935500,21.16,2.24
319,2024-12-05,614.12,616.93,604.14,606.01,8081200,12.79,-1.32
320,2024-12-04,610.02,614.82,602.20,610.83,14697000,12.62,0.13
321,2024-12-03,592.14,611.25,588.41,610.71,14907200,22.84,3.13
322,2024-12-02,574.73,591.65,572.81,589.99,12522400,18.84,2.65
323,2024-11-29,566.27,575.68,564.18,571.56,7130500,11.50,0.93
324,2024-11-27,572.13,572.22,561.39,566.47,7200200,10.83,-0.99
325,2024-11-26,563.28,574.73,562.49,570.79,10356600,12.24,1.33
326,2024-11-25,559.40,569.84,553.72,562.40,13599800,16.12,0.54
327,2024-11-22,560.85,561.12,551.93,556.46,9164000,9.20,-0.78
328,2024-11-21,566.79,567.26,546.42,560.39,11154700,20.85,-1.13
329,2024-11-20,560.23,563.63,551.54,562.81,9797300,12.09,0.46
330,2024-11-19,549.21,558.74,547.96,558.40,9522400,10.78,1.67
331,2024-11-18,554.37,557.21,547.45,551.74,14327300,9.76,-0.47
332,2024-11-15,568.48,569.82,548.85,551.42,17712900,20.97,-3.00
333,2024-11-14,574.23,577.97,570.26,574.39,11053700,7.71,0.03
