,Date,Open,High,Low,Close,Volume,Range,% Chg
980,2022-04-20,343.33,344.67,325.08,325.73,70711200,19.58,-5.13
981,2022-04-19,335.02,344.98,331.78,342.72,49847700,13.20,2.30
982,2022-04-18,329.68,338.31,324.47,334.76,51715200,13.84,1.54
983,2022-04-14,333.10,337.57,327.40,328.33,58422300,10.17,-1.43
984,2022-04-13,327.03,342.08,324.37,340.79,55121100,17.71,4.21
985,2022-04-12,332.55,340.40,325.53,328.98,65976000,14.86,-1.07
986,2022-04-11,326.80,336.16,324.88,325.31,59357100,11.28,-0.46
987,2022-04-08,347.74,349.48,340.81,341.83,55013700,8.67,-1.70
988,2022-04-07,350.80,358.86,340.51,352.42,79447200,18.35,0.46
989,2022-04-06,357.82,359.67,342.57,348.59,89348400,17.10,-2.58
990,2022-04-05,378.77,384.29,362.43,363.75,80075100,21.86,-3.96
991,2022-04-04,363.13,383.30,357.51,381.82,82035900,25.79,5.15
992,2022-04-01,360.38,364.92,355.55,361.53,54263100,9.37,0.32
993,2022-03-31,364.86,367.71,358.88,359.20,48992700,8.83,-1.55
994,2022-03-30,363.72,371.32,361.33,364.66,59865000,9.98,0.26
995,2022-03-29,369.33,371.59,357.70,366.52,73614900,13.89,-0.76
996,2022-03-28,355.03,365.96,351.20,363.95,102506100,14.76,2.51
997,2022-03-25,336.00,340.60,332.44,336.88,62031600,8.16,0.26
998,2022-03-24,336.58,341.50,329.60,337.97,68920800,11.90,0.41
999,2022-03-23,326.65,346.90,325.47,333.04,120676200,21.43,1.96
1000,2022-03-22,310.00,332.62,307.25,331.33,105868500,25.37,6.88
1001,2022-03-21,304.99,314.28,302.36,307.05,81981600,11.92,0.68
1002,2022-03-18,291.50,302.62,289.13,301.80,100414200,13.49,3.53
1003,2022-03-17,277.00,291.67,275.24,290.53,66582900,16.43,4.89
1004,2022-03-16,269.67,280.67,267.42,280.08,84028800,13.25,3.86
1005,2022-03-15,258.42,268.52,252.19,267.30,66841200,16.33,3.43
1006,2022-03-14,260.20,266.90,252.01,255.46,71152200,14.89,-1.82
1007,2022-03-11,280.07,281.27,264.59,265.12,67037100,16.68,-5.34
1008,2022-03-10,283.82,284.82,270.12,279.43,58648500,14.70,-1.54
1009,2022-03-09,279.83,286.85,277.34,286.32,59184000,9.52,2.32
1010,2022-03-08,265.18,283.33,260.72,274.80,80399100,22.61,3.63
1011,2022-03-07,285.43,288.71,268.19,268.19,72494100,20.52,-6.04
1012,2022-03-04,283.03,285.22,275.05,279.43,66999600,10.16,-1.27
1013,2022-03-03,292.92,295.48,277.53,279.76,61623600,17.95,-4.49
1014,2022-03-02,290.71,295.49,281.42,293.30,74643300,14.07,0.89
1015,2022-03-01,289.89,296.63,284.59,288.12,74766900,12.03,-0.61
1016,2022-02-28,271.67,292.29,271.57,290.14,99006900,20.72,6.80
1017,2022-02-25,269.74,273.17,260.80,269.96,76067700,12.37,0.08
1018,2022-02-24,233.46,267.49,233.33,266.92,135322200,34.16,14.33
1019,2022-02-23,276.81,278.43,253.52,254.68,95256900,24.91,-7.99
1020,2022-02-22,278.04,285.58,267.03,273.84,83288100,18.54,-1.51
1021,2022-02-18,295.33,295.62,279.20,285.66,68501700,16.42,-3.28
1022,2022-02-17,304.42,306.17,291.37,292.12,55178400,14.80,-4.04
1023,2022-02-16,304.68,308.81,300.40,307.80,51294300,8.41,1.02
