,Date,Open,High,Low,Close,Volume,Range,% Chg
1191,2021-06-18,249.71,252.27,248.86,249.51,37202200,3.41,-0.08
1192,2021-06-17,246.28,251.74,246.22,250.93,27565500,5.52,1.89
1193,2021-06-16,249.48,250.62,244.69,247.54,27220000,5.92,-0.78
1194,2021-06-15,249.84,250.05,247.83,248.48,18038900,2.22,-0.54
1195,2021-06-14,248.04,250.01,246.98,249.96,19150500,3.03,0.77
1196,2021-06-11,248.13,248.61,246.80,248.03,18999700,1.81,-0.04
1197,2021-06-10,244.57,247.62,243.97,247.41,24563600,3.65,1.16
1198,2021-06-09,244.11,245.76,243.53,243.90,17937600,2.23,-0.09
1199,2021-06-08,245.41,246.22,242.86,242.92,22455000,3.37,-1.02
1200,2021-06-07,240.42,244.38,240.26,244.11,23079200,4.12,1.53
1201,2021-06-04,238.29,242.03,238.05,241.20,25281100,3.98,1.22
1202,2021-06-03,235.85,236.92,233.71,236.32,25307700,3.21,0.20
1203,2021-06-02,238.65,239.74,236.44,237.85,19406700,3.30,-0.33
1204,2021-06-01,241.63,241.68,237.52,237.94,23213300,4.16,-1.52
1205,2021-05-28,241.41,242.44,240.02,240.14,18270200,2.42,-0.53
1206,2021-05-27,241.57,241.87,239.72,239.78,24426200,2.14,-0.74
1207,2021-05-26,241.82,243.27,241.17,241.88,17771600,2.11,0.02
1208,2021-05-25,242.15,243.09,241.23,242.10,17704300,1.86,-0.02
1209,2021-05-24,238.32,241.56,238.05,241.19,21411500,3.51,1.21
1210,2021-05-21,238.11,238.84,235.38,235.80,21863100,3.45,-0.97
1211,2021-05-20,234.63,238.47,234.54,237.06,21800700,3.93,1.03
1212,2021-05-19,230.16,233.93,229.48,233.83,25739800,4.45,1.59
1213,2021-05-18,236.31,236.45,233.08,233.25,20168000,3.37,-1.30
1214,2021-05-17,236.58,236.62,233.67,235.26,24970200,2.95,-0.56
1215,2021-05-14,235.65,239.10,235.56,238.11,23901100,3.54,1.05
1216,2021-05-13,232.02,235.67,231.66,233.20,29624300,4.01,0.51
1217,2021-05-12,232.38,234.50,228.44,229.33,36684400,6.05,-1.31
1218,2021-05-11,234.66,236.63,232.76,236.27,33641600,3.87,0.69
1219,2021-05-10,240.72,241.55,237.13,237.18,29299900,4.42,-1.47
1220,2021-05-07,241.95,244.02,241.01,242.25,27032900,3.00,0.12
1221,2021-05-06,236.48,239.76,234.79,239.63,26491100,4.96,1.33
1222,2021-05-05,238.99,239.41,235.88,236.50,21901300,3.53,-1.04
1223,2021-05-04,240.82,241.05,235.82,237.77,32756100,5.23,-1.27
1224,2021-05-03,243.15,244.06,240.96,241.67,19626600,3.10,-0.61
1225,2021-04-30,239.64,242.85,239.51,241.98,30945100,3.34,0.98
1226,2021-04-29,245.13,245.74,238.93,242.30,40589000,6.81,-1.15
1227,2021-04-28,245.72,246.17,242.72,244.27,46903100,3.44,-0.59
1228,2021-04-27,251.00,252.55,249.60,251.38,31014200,2.95,0.15
1229,2021-04-26,251.08,251.83,249.65,250.97,19763300,2.18,-0.04
1230,2021-04-23,247.45,250.93,246.87,250.59,21462600,4.07,1.27
1231,2021-04-22,249.69,251.19,245.30,246.77,25606200,5.89,-1.17
1232,2021-04-21,248.47,250.14,246.85,250.04,24030400,3.29,0.63
1233,2021-04-20,247.39,249.68,246.45,247.82,19722900,3.22,0.17
1234,2021-04-19,249.67,250.91,247.39,248.28,23209300,3.51,-0.56
1235,2021-04-16,248.98,250.45,247.18,250.20,24878600,3.26,0.49
1236,2021-04-15,247.50,249.42,247.31,249.01,25627500,2.11,0.61
1237,2021-04-14,247.07,248.36,244.84,245.25,23070900,3.52,-0.73
1238,2021-04-13,246.86,248.71,246.44,248.04,23837500,2.26,0.48
1239,2021-04-12,244.41,247.25,244.32,245.56,27148700,2.93,0.47
1240,2021-04-09,242.64,245.64,242.23,245.50,24326800,3.41,1.18
1241,2021-04-08,242.55,243.86,241.81,243.01,23625200,2.05,0.19
1242,2021-04-07,237.79,240.78,237.19,239.79,22719800,3.59,0.84
1243,2021-04-06,237.60,239.31,236.90,237.84,22931900,2.42,0.10
1244,2021-04-05,232.94,239.85,232.89,239.00,36910600,6.97,2.60
1245,2021-04-01,228.83,233.02,228.42,232.55,30338000,4.60,1.63
1246,2021-03-31,223.49,229.43,222.99,226.24,43623500,6.44,1.23
1247,2021-03-30,224.09,224.39,221.75,222.47,24792000,2.64,-0.72
1248,2021-03-29,227.02,227.22,222.50,225.73,25227500,4.72,-0.57
1249,2021-03-26,222.19,227.14,222.19,226.92,25479900,4.95,2.13
1250,2021-03-25,225.78,227.36,222.21,222.94,34061900,5.15,-1.26
1251,2021-03-24,228.23,228.38,225.80,225.94,25620100,2.57,-1.00
1252,2021-03-23,227.89,231.30,227.48,227.97,31638400,3.82,0.04
1253,2021-03-22,220.96,227.32,220.83,226.45,30127000,6.49,2.48
1254,2021-03-19,221.68,223.07,220.08,221.03,46430700,2.99,-0.29
1255,2021-03-18,223.16,224.72,221.02,221.39,34833000,3.70,-0.79
